listing_id,district,community,listing_type,property_type,bedrooms,bathrooms,size_sqm,price_aed,price_per_sqm_aed,furnished,amenities,latitude,longitude,listed_date,status,agency_type
LST-05889,Masdar City,Masdar City Towers,rent,townhouse,3,2,218,140000,642,true,central_ac;concierge;ev_charger;shared_garden,24.44504,54.60955,2026-01-12,available,private_owner
LST-05890,Al Shamkha,Al Shamkha Views,rent,apartment,1,2,83,61000,735,true,balcony;beach_access;covered_parking;kids_play_area;smart_home;study,24.32766,54.71515,2026-03-09,available,brokerage
LST-05891,Al Khalidiyah,Al Khalidiyah Commons,rent,apartment,1,2,146,168000,1151,false,beach_access;maids_room;security_24h,24.47896,54.3424,2026-04-20,available,private_owner
LST-05892,Corniche,Corniche Commons,rent,studio,0,1,45,36000,800,true,beach_access;maids_room,24.48008,54.33413,2026-02-09,available,private_owner
LST-05893,Al Maqta,Al Maqta Towers,sale,apartment,2,2,103,1130000,10971,false,ev_charger;pool,24.39134,54.5163,2026-05-25,available,developer_direct
LST-05894,Al Bateen,Al Bateen Park,rent,apartment,3,4,131,109000,832,false,concierge;gym;kids_play_area;pool;shared_garden,24.46788,54.33215,2025-10-05,available,developer_direct
LST-05895,Al Maryah Island,Al Maryah Island Residences,rent,studio,0,1,38,46000,1211,false,covered_parking;pool;security_24h;shared_garden;study,24.50668,54.39758,2025-11-11,under_offer,developer_direct
LST-05896,Zayed City,Zayed City Square,rent,studio,0,1,43,32000,744,true,built_in_wardrobes;gym;pool,24.34444,54.54597,2025-08-18,let,brokerage
LST-05897,Al Reem Island,Al Reem Island Bay,rent,apartment,1,2,67,67000,1000,true,balcony;covered_parking;gym;maids_room;smart_home,24.48647,54.42774,2026-01-06,available,developer_direct
LST-05898,Al Reef,Al Reef Heights,rent,apartment,3,3,153,100000,654,false,balcony;central_ac;gym;maids_room;pool;smart_home,24.43784,54.69639,2026-04-02,available,brokerage
LST-05899,Corniche,Corniche Quarter,sale,apartment,2,2,227,3415000,15044,false,beach_access;central_ac;concierge;ev_charger;security_24h,24.47369,54.34233,2025-12-16,available,brokerage
LST-05900,Al Khalidiyah,Al Khalidiyah Quarter,sale,studio,0,1,44,499000,11341,false,gym;maids_room,24.4501,54.33487,2026-04-23,available,private_owner
LST-05901,Corniche,Corniche Views,rent,townhouse,2,2,215,195000,907,false,beach_access;built_in_wardrobes;central_ac;kids_play_area;pool;study,24.45808,54.3335,2025-06-12,available,developer_direct
LST-05902,Al Bateen,Al Bateen Bay,rent,apartment,4,4,66,77000,1167,true,central_ac;concierge;maids_room;pool;shared_garden;smart_home,24.45858,54.31407,2025-07-11,let,developer_direct
LST-05903,Al Maryah Island,Al Maryah Island Commons,sale,apartment,1,2,61,1167000,19131,true,beach_access;built_in_wardrobes;central_ac;maids_room;pool;smart_home,24.50624,54.38905,2026-05-13,available,developer_direct
LST-05904,Khalifa City,Khalifa City Residences,sale,apartment,4,4,220,1962000,8918,true,balcony;covered_parking;gym,24.40479,54.55976,2026-02-12,available,brokerage
LST-05905,Al Reef,Al Reef Towers,rent,penthouse,4,3,248,189000,762,false,balcony;built_in_wardrobes;pool;smart_home;study,24.44702,54.71664,2025-07-19,available,brokerage
LST-05906,Masdar City,Masdar City Quarter,rent,townhouse,3,3,294,223000,759,true,built_in_wardrobes;maids_room;pool;study,24.44068,54.61451,2025-11-03,available,private_owner
LST-05907,Al Shamkha,Al Shamkha Views,rent,studio,0,1,34,28000,824,false,central_ac;gym,24.33748,54.71716,2026-03-24,available,brokerage
LST-05908,Yas Island,Yas Island Towers,rent,townhouse,3,4,261,311000,1192,false,covered_parking;kids_play_area;maids_room;smart_home,24.50793,54.60437,2025-12-30,available,brokerage
LST-05909,Saadiyat Island,Saadiyat Island Gardens,rent,apartment,3,3,90,96000,1067,false,built_in_wardrobes;pool;study,24.55327,54.41669,2025-08-25,let,brokerage
LST-05910,Mohammed Bin Zayed City,Mohammed Bin Zayed City Towers,rent,apartment,1,1,140,76000,543,false,covered_parking;maids_room;pool;shared_garden;smart_home;study,24.32042,54.5493,2025-07-17,available,developer_direct
LST-05911,Al Raha Beach,Al Raha Beach Residences,sale,villa,3,2,427,6315000,14789,true,central_ac;covered_parking;gym;kids_play_area,24.46834,54.59748,2025-09-10,sold,brokerage
LST-05912,Al Zahiyah,Al Zahiyah Views,rent,penthouse,5,5,228,331000,1452,false,built_in_wardrobes;gym;kids_play_area;maids_room;smart_home,24.50144,54.35244,2025-09-05,under_offer,private_owner
LST-05913,Yas Island,Yas Island Commons,rent,studio,0,1,33,54000,1636,false,balcony;beach_access;concierge;covered_parking;gym,24.49223,54.59376,2026-02-14,available,brokerage
LST-05914,Masdar City,Masdar City Views,sale,apartment,4,4,175,1830000,10457,true,central_ac;concierge;gym;pool;security_24h;smart_home,24.42291,54.62138,2026-05-17,available,brokerage
LST-05915,Saadiyat Island,Saadiyat Island Quarter,rent,studio,0,1,37,47000,1270,false,beach_access;concierge;kids_play_area;security_24h;study,24.55202,54.43228,2026-04-22,let,brokerage
LST-05916,Khalifa City,Khalifa City Gardens,sale,villa,4,5,618,6659000,10775,false,gym;kids_play_area;smart_home;study,24.40516,54.57302,2025-11-11,under_offer,brokerage
LST-05917,Al Maqta,Al Maqta Park,sale,apartment,1,1,178,1592000,8944,false,concierge;shared_garden,24.38299,54.48948,2025-11-04,available,developer_direct
LST-05918,Masdar City,Masdar City Square,rent,townhouse,5,5,228,163000,715,true,beach_access;central_ac;kids_play_area;maids_room;shared_garden;study,24.41244,54.61746,2025-08-26,under_offer,private_owner
LST-05919,Mohammed Bin Zayed City,Mohammed Bin Zayed City Square,rent,apartment,3,2,105,75000,714,false,ev_charger;study,24.32255,54.53852,2025-10-25,let,developer_direct
LST-05920,Zayed City,Zayed City Gardens,rent,penthouse,3,4,459,408000,889,true,built_in_wardrobes;covered_parking;gym;kids_play_area;maids_room;security_24h,24.32476,54.55363,2025-07-17,available,private_owner
LST-05921,Mohammed Bin Zayed City,Mohammed Bin Zayed City Residences,sale,apartment,2,2,190,1557000,8195,true,central_ac;gym;maids_room;smart_home,24.32379,54.52974,2025-11-23,available,brokerage
LST-05922,Zayed City,Zayed City Bay,rent,townhouse,3,3,333,186000,559,false,beach_access;built_in_wardrobes;ev_charger;security_24h;smart_home;study,24.34374,54.54389,2025-08-24,available,developer_direct
LST-05923,Mohammed Bin Zayed City,Mohammed Bin Zayed City Commons,rent,studio,0,1,33,22000,667,false,built_in_wardrobes;covered_parking;maids_room;pool;security_24h;smart_home,24.32869,54.52068,2026-02-01,available,developer_direct
LST-05924,Al Raha Beach,Al Raha Beach Commons,rent,villa,3,2,464,605000,1304,true,built_in_wardrobes;kids_play_area;maids_room;security_24h;shared_garden,24.46912,54.63182,2025-09-06,available,private_owner
LST-05925,Masdar City,Masdar City Square,rent,apartment,4,3,169,147000,870,true,covered_parking;gym,24.41865,54.63029,2025-09-13,available,brokerage
LST-05926,Al Ghadeer,Al Ghadeer Gardens,rent,apartment,1,1,221,150000,679,false,central_ac;covered_parking;gym;security_24h;shared_garden;smart_home,24.29989,54.7676,2026-01-09,available,developer_direct
LST-05927,Al Maqta,Al Maqta Gardens,rent,apartment,2,2,149,120000,805,true,beach_access;covered_parking;security_24h,24.38637,54.50347,2025-08-25,available,developer_direct
LST-05928,Mohammed Bin Zayed City,Mohammed Bin Zayed City Square,sale,apartment,2,3,192,1357000,7068,true,concierge;covered_parking;ev_charger;maids_room;shared_garden,24.30974,54.5444,2025-12-18,available,private_owner
LST-05929,Al Khalidiyah,Al Khalidiyah Views,rent,townhouse,3,3,212,215000,1014,false,beach_access;built_in_wardrobes;kids_play_area;maids_room;security_24h;smart_home,24.48147,54.34946,2025-09-20,available,developer_direct
LST-05930,Masdar City,Masdar City Residences,sale,apartment,1,1,162,1944000,12000,true,balcony;covered_parking;security_24h;study,24.44474,54.62735,2026-03-22,available,developer_direct
LST-05931,Yas Island,Yas Island Gardens,sale,apartment,2,1,196,3796000,19367,true,beach_access;concierge;ev_charger;kids_play_area;security_24h;smart_home,24.49869,54.60873,2026-01-17,available,brokerage
LST-05932,Al Bateen,Al Bateen Square,sale,villa,4,3,504,8206000,16282,true,balcony;concierge;covered_parking;study,24.44766,54.31265,2025-12-17,available,developer_direct
LST-05933,Al Zahiyah,Al Zahiyah Gardens,sale,apartment,4,3,146,1366000,9356,false,beach_access;central_ac;gym;kids_play_area;security_24h,24.50284,54.37007,2026-02-22,sold,developer_direct
LST-05934,Al Reem Island,Al Reem Island Square,rent,studio,0,1,42,43000,1024,false,balcony;built_in_wardrobes;ev_charger;maids_room,24.48602,54.38794,2025-11-12,available,private_owner
LST-05935,Al Maqta,Al Maqta Square,rent,apartment,4,5,192,152000,792,false,balcony;beach_access;built_in_wardrobes;concierge;kids_play_area;study,24.40888,54.5018,2025-12-11,available,private_owner
LST-05936,Al Raha Beach,Al Raha Beach Residences,rent,townhouse,2,2,256,237000,926,false,ev_charger;pool,24.44345,54.60424,2026-01-02,available,brokerage
LST-05937,Al Zahiyah,Al Zahiyah Commons,rent,apartment,4,4,184,255000,1386,true,concierge;ev_charger;gym,24.49557,54.35127,2025-07-24,available,developer_direct
LST-05938,Saadiyat Island,Saadiyat Island Heights,sale,townhouse,3,3,275,5421000,19713,true,built_in_wardrobes;covered_parking,24.55744,54.42549,2025-06-21,sold,brokerage
LST-05939,Al Reem Island,Al Reem Island Residences,sale,townhouse,4,3,354,6686000,18887,true,concierge;gym,24.49717,54.42781,2025-08-20,under_offer,developer_direct
LST-05940,Al Shamkha,Al Shamkha Gardens,rent,apartment,2,3,121,101000,835,false,concierge;ev_charger;smart_home,24.34123,54.70272,2025-10-31,under_offer,developer_direct
LST-05941,Mohammed Bin Zayed City,Mohammed Bin Zayed City Heights,rent,townhouse,3,4,313,299000,955,true,concierge;covered_parking;security_24h,24.33183,54.54263,2026-02-04,available,private_owner
LST-05942,Zayed City,Zayed City Park,sale,apartment,2,1,231,1708000,7394,true,built_in_wardrobes;maids_room;smart_home,24.34141,54.53917,2025-11-10,sold,brokerage
LST-05943,Mohammed Bin Zayed City,Mohammed Bin Zayed City Gardens,sale,studio,0,1,37,247000,6676,false,concierge;ev_charger;security_24h;shared_garden,24.33546,54.52845,2025-10-29,available,developer_direct
LST-05944,Al Bateen,Al Bateen Commons,rent,townhouse,5,5,315,310000,984,true,covered_parking;kids_play_area;security_24h,24.45274,54.33979,2026-05-04,available,developer_direct
LST-05945,Saadiyat Island,Saadiyat Island Views,rent,townhouse,3,3,347,366000,1055,true,balcony;central_ac;covered_parking;kids_play_area;smart_home,24.552,54.44586,2025-08-20,under_offer,brokerage
LST-05946,Al Raha Beach,Al Raha Beach Heights,sale,studio,0,1,35,536000,15314,true,kids_play_area;pool;smart_home,24.47694,54.62554,2025-12-29,available,brokerage
LST-05947,Mohammed Bin Zayed City,Mohammed Bin Zayed City Bay,sale,villa,5,5,475,5537000,11657,false,kids_play_area;smart_home,24.31933,54.55753,2026-01-31,under_offer,private_owner
LST-05948,Yas Island,Yas Island Park,rent,villa,5,5,446,440000,987,false,concierge;gym;maids_room;shared_garden;smart_home,24.4785,54.58991,2025-10-05,under_offer,brokerage
LST-05949,Mussafah,Mussafah Gardens,rent,apartment,4,5,204,115000,564,false,beach_access;concierge;kids_play_area;maids_room;shared_garden,24.35511,54.51597,2026-03-03,under_offer,brokerage
LST-05950,Al Reef,Al Reef Views,rent,villa,7,7,487,289000,593,true,balcony;smart_home,24.44312,54.68524,2026-03-14,available,brokerage
LST-05951,Al Zahiyah,Al Zahiyah Towers,sale,apartment,2,2,180,1574000,8744,false,ev_charger;gym;pool;security_24h,24.48519,54.37839,2025-06-01,available,developer_direct
LST-05952,Al Bahia,Al Bahia Residences,sale,townhouse,2,2,286,2690000,9406,true,maids_room;smart_home,24.54464,54.64212,2025-09-09,available,developer_direct
LST-05953,Al Maryah Island,Al Maryah Island Square,rent,apartment,1,1,228,296000,1298,false,built_in_wardrobes;central_ac;kids_play_area;maids_room;pool,24.4974,54.37466,2025-08-17,available,brokerage
LST-05954,Danet Abu Dhabi,Danet Abu Dhabi Quarter,rent,villa,5,5,709,586000,827,true,balcony;beach_access;maids_room;security_24h,24.41699,54.39519,2025-06-09,available,brokerage
LST-05955,Saadiyat Island,Saadiyat Island Heights,sale,apartment,4,4,168,3829000,22792,false,balcony;beach_access;built_in_wardrobes;shared_garden,24.54841,54.41386,2026-02-15,available,brokerage
LST-05956,Al Raha Beach,Al Raha Beach Towers,rent,studio,0,1,37,73000,1973,false,balcony;beach_access;ev_charger;gym;shared_garden;smart_home,24.46246,54.6264,2026-03-27,available,developer_direct
LST-05957,Al Ghadeer,Al Ghadeer Park,sale,penthouse,5,6,317,2608000,8227,false,central_ac;covered_parking;ev_charger;kids_play_area;smart_home,24.29654,54.77097,2025-07-19,sold,brokerage
LST-05958,Zayed City,Zayed City Quarter,sale,studio,0,1,45,406000,9022,false,balcony;gym;kids_play_area;shared_garden;study,24.33815,54.57164,2026-02-08,available,brokerage
LST-05959,Al Raha Beach,Al Raha Beach Towers,rent,villa,3,4,585,724000,1238,true,balcony;covered_parking;gym;shared_garden,24.4625,54.59776,2025-08-25,let,private_owner
LST-05960,Mohammed Bin Zayed City,Mohammed Bin Zayed City Gardens,sale,apartment,3,3,151,1292000,8556,true,central_ac;kids_play_area;pool,24.31715,54.52474,2026-03-19,available,private_owner
LST-05961,Saadiyat Island,Saadiyat Island Park,rent,villa,7,7,332,329000,991,true,built_in_wardrobes;gym;maids_room;pool,24.55839,54.45174,2026-02-05,let,developer_direct
LST-05962,Al Reem Island,Al Reem Island Views,sale,apartment,1,1,81,1241000,15321,false,balcony;central_ac;kids_play_area;security_24h;smart_home,24.50676,54.4253,2025-11-09,sold,brokerage
LST-05963,Masdar City,Masdar City Towers,rent,studio,0,1,35,39000,1114,false,beach_access;concierge;kids_play_area;study,24.41234,54.62508,2025-07-12,available,developer_direct
LST-05964,Al Khalidiyah,Al Khalidiyah Towers,rent,studio,0,1,44,46000,1045,true,balcony;gym;maids_room;shared_garden;smart_home,24.45754,54.35623,2025-06-07,available,private_owner
LST-05965,Masdar City,Masdar City Views,sale,townhouse,2,1,289,4105000,14204,false,balcony;smart_home;study,24.44236,54.63473,2025-07-21,available,private_owner
LST-05966,Al Bateen,Al Bateen Square,rent,studio,0,1,33,35000,1061,false,balcony;built_in_wardrobes,24.44713,54.33042,2025-06-26,let,private_owner
LST-05967,Al Raha Beach,Al Raha Beach Views,rent,apartment,3,3,217,246000,1134,true,gym;kids_play_area;shared_garden;smart_home,24.46346,54.6036,2025-12-08,available,private_owner
LST-05968,Saadiyat Island,Saadiyat Island Bay,sale,apartment,4,5,199,3530000,17739,true,built_in_wardrobes;concierge;security_24h;shared_garden;smart_home;study,24.55564,54.42752,2025-06-30,available,brokerage
LST-05969,Masdar City,Masdar City Quarter,rent,apartment,4,4,238,129000,542,false,balcony;built_in_wardrobes;central_ac;security_24h,24.4336,54.62406,2025-11-10,under_offer,brokerage
LST-05970,Al Reem Island,Al Reem Island Views,rent,apartment,3,3,153,217000,1418,true,covered_parking;gym,24.48061,54.38925,2025-08-10,under_offer,developer_direct
LST-05971,Al Bahia,Al Bahia Views,sale,townhouse,3,4,260,1921000,7388,true,balcony;central_ac;kids_play_area;shared_garden;study,24.55016,54.66428,2026-01-20,available,developer_direct
LST-05972,Danet Abu Dhabi,Danet Abu Dhabi Commons,sale,apartment,3,4,222,2673000,12041,true,balcony;central_ac,24.42557,54.38064,2026-01-20,sold,developer_direct
LST-05973,Yas Island,Yas Island Quarter,sale,apartment,3,3,134,2039000,15216,false,central_ac;gym;kids_play_area,24.47216,54.59613,2026-04-18,under_offer,developer_direct
LST-05974,Al Khalidiyah,Al Khalidiyah Towers,rent,villa,5,5,314,305000,971,true,balcony;maids_room;study,24.45336,54.33033,2025-12-31,let,brokerage
LST-05975,Yas Island,Yas Island Bay,rent,penthouse,3,2,489,835000,1708,false,balcony;central_ac;concierge;study,24.47829,54.6063,2026-02-04,let,developer_direct
LST-05976,Al Khalidiyah,Al Khalidiyah Quarter,rent,villa,6,7,624,438000,702,false,ev_charger;gym,24.46674,54.36283,2025-07-08,let,developer_direct
LST-05977,Saadiyat Island,Saadiyat Island Bay,rent,apartment,2,3,142,97000,683,false,ev_charger;gym;kids_play_area;maids_room;security_24h;shared_garden,24.53614,54.44416,2025-10-09,available,developer_direct
LST-05978,Al Reef,Al Reef Residences,rent,townhouse,3,4,184,106000,576,true,ev_charger;smart_home;study,24.43761,54.70229,2025-11-09,available,developer_direct
LST-05979,Al Shamkha,Al Shamkha Gardens,sale,studio,0,1,38,371000,9763,false,built_in_wardrobes;concierge;ev_charger;kids_play_area,24.34932,54.72074,2025-12-15,available,brokerage
LST-05980,Al Zahiyah,Al Zahiyah Bay,rent,studio,0,1,39,37000,949,true,beach_access;built_in_wardrobes;central_ac;concierge;pool,24.48261,54.36942,2025-08-03,available,brokerage
LST-05981,Al Shamkha,Al Shamkha Gardens,rent,apartment,1,1,60,36000,600,true,concierge;covered_parking;maids_room;pool,24.33303,54.70997,2025-07-12,under_offer,developer_direct
LST-05982,Al Reef,Al Reef Views,rent,apartment,1,1,74,42000,568,false,beach_access;ev_charger;gym;study,24.41686,54.68727,2026-01-24,let,developer_direct
LST-05983,Al Maqta,Al Maqta Park,sale,apartment,1,2,120,1390000,11583,true,concierge;covered_parking;gym,24.38592,54.52236,2025-09-28,sold,brokerage
LST-05984,Al Khalidiyah,Al Khalidiyah Gardens,sale,apartment,1,1,149,2011000,13497,false,balcony;kids_play_area;shared_garden,24.47965,54.34236,2026-04-14,available,developer_direct
LST-05985,Al Shamkha,Al Shamkha Gardens,sale,townhouse,4,4,290,3059000,10548,false,balcony;built_in_wardrobes;concierge;covered_parking;pool;study,24.32274,54.7125,2026-03-18,available,private_owner
LST-05986,Al Shamkha,Al Shamkha Residences,sale,villa,5,4,277,2206000,7964,false,built_in_wardrobes;covered_parking;study,24.34897,54.7021,2025-12-12,available,brokerage
LST-05987,Al Maqta,Al Maqta Square,rent,apartment,2,1,181,126000,696,false,beach_access;central_ac;concierge;ev_charger;gym;shared_garden,24.39568,54.49064,2025-09-29,available,private_owner
LST-05988,Yas Island,Yas Island Quarter,sale,townhouse,2,2,344,7913000,23003,false,central_ac;covered_parking;pool,24.48942,54.62442,2026-02-11,available,brokerage
LST-05989,Mussafah,Mussafah Square,sale,villa,6,7,285,1939000,6804,true,built_in_wardrobes;gym;security_24h,24.34454,54.51643,2026-03-16,available,developer_direct
